date,open,high,low,close,volume,prior_252_high,breakout_close_ge,vol_sma20,volume_ok,atr14_sma,atr14_wilder,nifty_close,market_ok,labs_buy_signal
2024-08-16,2830.0,2966.95,2829.05,2905.85,139605.0,2944.9,0,189992.0,0,97.66071428571429,97.77711315114183,23056.5,True,0
2024-08-19,2969.95,2969.95,2906.0,2931.35,79417.0,2966.95,0,190009.35,0,95.85000000000001,95.37160506891742,23139.75,True,0
2024-08-20,2934.0,2937.7,2857.8,2892.25,173393.0,2969.95,0,189036.35,0,95.44285714285714,94.26649042113759,23280.35,True,0
2024-08-21,2899.25,3088.0,2888.95,3061.45,376793.0,2969.95,1,144987.1,1,103.14642857142859,101.75102681962778,23368.65,True,1
2024-08-22,3048.4,3069.45,2910.45,2914.85,221114.0,3088.0,0,149856.55,1,110.01071428571429,105.84023918965438,23440.7,True,0
2024-08-23,2918.0,2959.0,2896.0,2944.0,144154.0,3088.0,0,151351.7,0,104.51785714285714,102.78022210467907,23418.65,True,0
2024-08-26,2959.0,3028.9,2897.05,2907.05,128448.0,3088.0,0,153949.55,0,106.19285714285714,104.8566348114877,23561.75,True,0
2024-08-27,2922.85,2926.15,2868.0,2874.05,95840.0,3088.0,0,152670.25,0,102.06428571428569,101.52044661066715,23604.85,True,0
2024-08-28,2893.7,2895.05,2790.0,2805.5,131329.0,3088.0,0,154714.15,0,102.04285714285713,101.77255756704808,23615.95,True,0
2024-08-29,2815.0,2825.0,2759.0,2766.7,98803.0,3088.0,0,153527.25,0,98.21428571428571,99.21737488368751,23631.4,True,0
2024-08-30,2786.0,2805.0,2737.6,2745.1,78631.0,3088.0,0,150525.85,0,98.65357142857144,96.94470524913842,23734.55,True,0
2024-09-02,2751.85,2792.0,2716.2,2781.65,86127.0,3088.0,0,142057.35,0,99.07857142857145,95.43436915991425,23760.7,True,0
2024-09-03,2792.9,2849.3,2781.65,2832.15,121442.0,3088.0,0,139281.25,0,95.60000000000004,93.44977136277753,23788.45,True,0
2024-09-04,2833.05,2879.85,2833.05,2848.95,92537.0,3088.0,0,135083.6,0,94.97500000000001,90.18193055115054,23748.9,True,0
2024-09-05,2848.95,2876.5,2799.75,2813.95,76368.0,3088.0,0,131072.45,0,90.10000000000001,89.22250694035407,23762.8,True,0
2024-09-06,2815.0,2850.1,2772.0,2831.6,70303.0,3088.0,0,125667.1,0,91.10000000000001,88.4280421589002,23477.7,True,0
2024-09-09,2832.65,2870.0,2771.05,2853.25,54372.0,3088.0,0,124712.5,0,92.4607142857143,89.1796105761216,23502.15,True,0
2024-09-10,2878.0,2891.7,2801.6,2818.95,58245.0,3088.0,0,122357.75,0,84.67857142857143,89.2453526778272,23643.65,True,0
2024-09-11,2816.1,2912.0,2815.55,2859.35,110871.0,3088.0,0,123375.5,0,80.21071428571427,89.75997034369666,23531.25,True,0
2024-09-12,2861.9,2889.9,2830.8,2861.75,62672.0,3088.0,0,120023.2,0,79.93214285714284,87.56997246200403,23907.35,True,0
2024-09-13,2860.0,2908.0,2849.45,2905.1,51576.0,3088.0,0,115621.75,0,74.69642857142857,85.4971172861466,23928.2,True,0
2024-09-16,2921.0,2922.8,2815.0,2828.9,50411.0,3088.0,0,114171.45,0,78.24285714285715,87.09018033713615,23968.2,True,0
2024-09-17,2845.0,2845.0,2741.1,2798.9,67698.0,3088.0,0,108886.7,0,78.16071428571429,88.29088174162644,23969.9,True,0
2024-09-18,2788.05,2847.2,2778.15,2791.3,69877.0,3088.0,0,93540.9,0,78.3785714285714,86.91653304579596,23898.65,True,0
2024-09-19,2791.3,2799.95,2676.25,2698.35,76782.0,3088.0,0,86324.3,0,82.39999999999996,89.54392354252481,23853.95,True,0
2024-09-20,2700.9,2754.0,2700.0,2716.6,61928.0,3088.0,0,82213.0,0,80.96071428571425,87.12292900377304,24193.8,True,0
2024-09-23,2721.0,2735.95,2682.15,2726.0,48436.0,3088.0,0,78212.4,0,79.9714285714285,84.74271978921782,24379.2,True,0
2024-09-24,2726.0,2730.0,2686.9,2716.65,38640.0,3088.0,0,75352.4,0,79.64285714285708,81.76823980427368,24389.7,True,0
2024-09-25,2727.9,2735.0,2695.2,2725.9,35874.0,3088.0,0,70579.65,0,77.00357142857138,78.77050838968272,24371.25,True,0
2024-09-26,2725.9,2765.65,2711.25,2727.25,102778.0,3088.0,0,70778.4,1,75.31071428571424,77.02975779041968,24496.9,True,0
2024-09-27,2727.0,2756.15,2689.55,2697.5,48018.0,3088.0,0,69247.75,0,72.99999999999997,76.28477509110397,24489.55,True,0
2024-09-30,2700.05,2782.25,2700.05,2750.55,113823.0,3088.0,0,70632.55,1,72.61785714285712,76.88943401316796,24245.2,True,0
2024-10-01,2751.0,2763.0,2712.05,2735.35,42937.0,3088.0,0,66707.3,0,69.36785714285712,75.03661729794167,24271.3,True,0
2024-10-03,2713.0,2751.0,2695.0,2736.2,44283.0,3088.0,0,64294.6,0,69.14642857142856,73.67685891951727,23755.45,True,0
2024-10-04,2736.2,2769.0,2704.45,2751.35,39039.0,3088.0,0,62428.15,0,69.57499999999997,73.02494042526605,23534.95,False,0
2024-10-07,2751.5,2814.5,2586.05,2613.25,119958.0,3088.0,0,64910.9,1,78.1928571428571,84.12673039488989,23181.95,False,0
2024-10-08,2639.0,2735.0,2615.0,2704.7,64385.0,3088.0,0,65411.55,0,79.46785714285708,86.8141067952549,23512.55,False,0
2024-10-09,2705.15,2884.0,2705.15,2813.65,125198.0,3088.0,0,68759.2,1,87.34285714285713,93.42024202416528,23599.6,True,0
2024-10-10,2845.1,2889.9,2755.7,2761.15,60793.0,3088.0,0,66255.3,0,88.09285714285716,96.33308187958207,23598.15,True,0
2024-10-11,2764.55,2835.3,2742.1,2783.45,60661.0,3088.0,0,66154.75,0,90.77500000000002,96.1092903167548,23611.25,True,0
2024-10-14,2788.85,2812.1,2711.0,2719.3,97320.0,3088.0,0,68441.95,1,94.15357142857147,96.46576957984372,23727.05,True,0
2024-10-15,2719.8,2757.5,2681.1,2703.0,130241.0,3088.0,0,72433.45,1,96.53214285714292,95.03250032414061,23735.7,True,0
2024-10-16,2715.0,2757.15,2643.05,2672.35,107002.0,3088.0,0,74398.65,1,101.83928571428575,96.394464586702,23673.15,True,0
2024-10-17,2700.0,2757.0,2642.3,2651.15,104785.0,3088.0,0,76144.05,1,106.14642857142859,97.70200283050899,23377.0,False,0
2024-10-18,2659.0,2690.45,2615.25,2659.3,128125.0,3088.0,0,78711.2,1,106.76071428571429,96.09471691404404,23440.7,False,0
2024-10-21,2679.0,2725.25,2630.1,2643.7,100002.0,3088.0,0,80614.9,1,107.50357142857145,96.02723713446947,23263.25,False,0
2024-10-22,2648.9,2679.2,2570.0,2578.75,118348.0,3088.0,0,84110.5,1,111.66428571428573,96.96814876772164,22814.45,False,0
2024-10-23,2578.05,2662.5,2562.15,2630.5,66957.0,3088.0,0,85526.35,0,114.83214285714287,97.20970957002724,22841.1,False,0
2024-10-24,2635.35,2690.0,2602.65,2618.05,69620.0,3088.0,0,87213.65,0,116.46071428571427,96.50544460073958,22787.85,False,0
2024-10-25,2638.1,2709.6,2500.0,2588.6,132162.0,3088.0,0,88682.85,1,115.11428571428571,104.58362712925818,22499.05,False,0
2024-10-28,2588.6,2669.0,2536.7,2644.65,101172.0,3088.0,0,91340.55,1,115.86785714285715,106.56336804859689,22649.95,False,0
2024-10-29,2642.0,2676.55,2620.0,2629.65,77807.0,3088.0,0,89539.75,0,107.10000000000001,102.99098461655426,22795.05,False,0
2024-10-30,2676.0,2739.0,2599.6,2674.25,161911.0,3088.0,0,95488.45,1,107.47142857142856,105.59162857251467,22749.8,False,0
2024-10-31,2670.0,2763.0,2670.0,2712.25,124449.0,3088.0,0,99496.75,1,107.45714285714283,104.69222653162076,22689.35,False,0
2024-11-01,2729.0,2742.95,2721.1,2733.1,6923.0,3088.0,0,97890.95,0,102.4285714285714,99.40706749364783,22823.55,False,0
2024-11-04,2733.1,2733.1,2601.1,2624.9,143629.0,3088.0,0,99074.5,1,106.39999999999996,101.73513410124441,22518.3,False,0
2024-11-05,2637.0,2658.95,2590.0,2594.35,148156.0,3088.0,0,103263.05,1,103.17499999999995,99.39333880829837,22679.85,False,0
2024-11-06,2601.55,2648.25,2594.0,2629.6,87403.0,3088.0,0,101373.3,0,98.85714285714282,96.16881460770563,23031.2,False,0
2024-11-07,2625.85,2644.0,2585.1,2611.5,55699.0,3088.0,0,101118.6,0,97.69285714285714,93.50675642144095,22806.25,False,0
2024-11-08,2620.0,2620.0,2550.5,2561.15,54485.0,3088.0,0,100809.8,0,95.86071428571427,91.79198810562374,22645.65,False,0
2024-11-11,2575.25,2575.25,2508.65,2539.3,54330.0,3088.0,0,98660.3,0,92.81785714285714,89.99256038379347,22591.4,False,0
2024-11-12,2545.0,2589.9,2520.4,2547.35,59505.0,3088.0,0,95123.5,0,90.61428571428571,88.52880607066537,22331.05,False,0
2024-11-13,2540.0,2540.1,2439.1,2452.7,65586.0,3088.0,0,93052.7,0,92.10714285714286,89.93746277990356,21914.95,False,0
2024-11-14,2455.0,2491.0,2425.15,2457.15,78327.0,3088.0,0,91729.8,0,81.83928571428571,88.21692972419615,21963.1,False,0
2024-11-18,2465.45,2485.5,2406.45,2411.65,42354.0,3088.0,0,87441.25,0,78.03571428571429,87.56214902961072,21899.4,False,0
2024-11-19,2415.0,2478.45,2414.05,2438.0,69393.0,3088.0,0,85910.8,0,78.76785714285711,86.07913838463851,22004.35,False,0
2024-11-21,2438.0,2449.6,2361.1,2369.65,76664.0,3088.0,0,83826.6,0,75.13214285714282,86.25205707145005,21820.85,False,0
2024-11-22,2389.0,2439.9,2350.0,2411.8,288891.0,3088.0,0,94923.3,1,74.91071428571425,86.51262442348934,22225.55,False,0
2024-11-25,2454.9,2486.85,2330.0,2341.65,112152.0,3088.0,0,97049.9,1,83.92142857142855,91.53672267895438,22553.5,False,0
2024-11-26,2351.1,2424.9,2307.0,2393.65,237622.0,3088.0,0,102322.9,1,82.9142857142857,93.41981391617193,22562.45,False,0
2024-11-27,2393.65,2413.4,2361.6,2385.45,67862.0,3088.0,0,100657.4,0,81.68928571428572,90.4469700650168,22691.7,False,0
2024-11-28,2385.45,2435.4,2378.65,2413.6,78199.0,3088.0,0,100677.0,0,81.86785714285715,88.04004363180131,22514.35,False,0
2024-11-29,2413.6,2454.35,2396.0,2444.4,74377.0,3088.0,0,96300.3,0,81.82857142857142,85.91932622952979,22687.0,False,0
2024-12-02,2436.0,2452.1,2390.0,2406.7,98357.0,3088.0,0,94995.7,1,81.29999999999998,84.21794578456336,22835.85,False,0
2024-12-03,2410.0,2457.75,2401.55,2422.15,124654.0,3088.0,0,100882.25,1,80.55714285714284,82.21666394280882,23020.85,False,0
2024-12-04,2425.0,2434.65,2380.0,2401.8,143220.0,3088.0,0,100861.8,1,79.49642857142855,80.24761651832249,23099.5,True,0
2024-12-05,2402.1,2407.8,2361.0,2381.2,62744.0,3088.0,0,96591.2,0,75.10714285714286,77.85850105272803,23277.95,True,0
2024-12-06,2382.1,2399.0,2333.0,2343.15,74344.0,3088.0,0,95938.25,0,75.11785714285715,77.01146526324746,23312.1,True,0
2024-12-09,2343.15,2363.75,2322.05,2327.55,60787.0,3088.0,0,96192.65,0,72.44999999999997,74.48921774444406,23292.0,True,0
2024-12-10,2336.35,2346.6,2320.55,2328.55,52943.0,3088.0,0,96115.55,0,69.5392857142857,71.0292736198409,23314.9,True,0
2024-12-11,2332.0,2379.9,2325.0,2346.8,79255.0,3088.0,0,97361.8,0,67.1392857142857,69.87718264699512,23358.15,True,0
2024-12-12,2355.0,2356.3,2297.0,2304.1,72480.0,3088.0,0,98010.55,0,64.95357142857142,69.1216696007812,23256.4,True,0
2024-12-13,2313.05,2313.05,2250.3,2254.0,69253.0,3088.0,0,98193.9,0,58.232142857142854,68.66655034358254,23358.95,True,0
2024-12-16,2255.55,2283.95,2229.0,2278.6,79430.0,3088.0,0,98249.05,0,53.735714285714266,67.68679674761235,23352.45,True,0
2024-12-17,2278.6,2298.65,2253.4,2264.95,74215.0,3088.0,0,99842.1,0,53.26785714285711,66.08416840849718,23095.75,True,0
2024-12-18,2285.0,2339.5,2270.1,2332.55,100691.0,3088.0,0,101407.0,0,54.5392857142857,66.68887066503311,22934.4,True,0
2024-12-19,2315.0,2337.0,2286.25,2326.3,79063.0,3088.0,0,101526.95,0,53.99642857142856,65.55037990324503,22752.15,False,0
2024-12-20,2325.0,2326.3,2264.0,2275.95,85491.0,3088.0,0,91356.95,0,54.01071428571429,65.31820991015611,22319.4,False,0
2024-12-23,2275.95,2292.65,2225.0,2282.75,42130.0,3088.0,0,87855.85,0,54.82857142857146,65.48476634514496,22412.3,False,0
2024-12-24,2266.0,2287.95,2243.0,2264.6,45373.0,3088.0,0,78243.4,0,54.13571428571429,64.01799732049173,22402.7,False,0
2024-12-26,2264.6,2274.95,2213.4,2243.2,23712.0,3088.0,0,76035.9,0,55.18928571428569,63.841711797599444,22430.35,False,0
2024-12-27,2243.2,2284.2,2241.0,2274.45,40292.0,3088.0,0,74140.55,0,53.56071428571425,62.36730381205661,22445.2,False,0
2024-12-30,2274.45,2280.15,2162.75,2187.75,220260.0,3088.0,0,81434.7,1,58.96785714285712,66.298210682624,22357.15,False,0
2024-12-31,2190.1,2265.45,2158.4,2251.85,124472.0,3088.0,0,82740.45,1,64.7535714285714,69.20905277672226,22375.4,False,0
2025-01-01,2235.0,2272.0,2222.05,2232.1,23429.0,3088.0,0,77679.2,0,64.39999999999996,67.83340614981351,22481.8,False,0
2025-01-02,2250.0,2258.1,2208.0,2219.75,40952.0,3088.0,0,72565.8,0,63.74285714285708,66.56673428196969,22819.75,True,0
2025-01-03,2221.95,2249.95,2215.4,2241.05,53477.0,3088.0,0,72102.45,0,61.72857142857135,64.2798246904004,22708.15,True,0
2025-01-06,2236.0,2248.95,2179.95,2201.1,72497.0,3088.0,0,72010.1,1,62.73214285714279,64.61698006965752,22225.4,False,0
2025-01-07,2232.0,2239.9,2188.8,2231.1,96662.0,3088.0,0,73803.85,1,63.14999999999993,63.6514814932534,22341.65,False,0
2025-01-08,2231.1,2241.55,2185.1,2208.0,54801.0,3088.0,0,73896.75,0,61.85714285714279,63.13708995802103,22231.8,False,0
2025-01-09,2201.0,2231.0,2201.0,2208.35,34234.0,3088.0,0,71645.7,0,60.374999999999936,60.77015496101952,22046.55,False,0
2025-01-10,2208.35,2213.9,2141.35,2190.4,89191.0,3088.0,0,72481.25,1,61.10714285714279,61.61157246380385,21799.0,False,0
2025-01-13,2143.0,2165.8,2078.95,2093.35,83019.0,3088.0,0,73169.55,1,64.23571428571424,65.17146014496073,21243.45,False,0
2025-01-14,2100.05,2118.0,2051.0,2072.05,66252.0,3088.0,0,72510.65,0,65.81071428571424,65.3020701346064,21481.05,False,0
2025-01-15,2086.0,2116.4,1987.0,2042.5,113576.0,3088.0,0,74478.7,1,70.65714285714284,69.88049369642023,21551.2,False,0
2025-01-16,2052.0,2069.2,2013.3,2053.05,60312.0,3088.0,0,72459.75,0,71.5642857142857,68.88188700381878,21714.55,False,0
2025-01-17,2050.0,2069.7,2013.85,2063.3,102985.0,3088.0,0,73655.85,1,67.16785714285712,67.95103793211743,21680.25,False,0
2025-01-20,2065.0,2149.5,2048.0,2135.5,111858.0,3088.0,0,74974.2,1,66.77142857142857,70.34739236553762,21809.0,False,0
2025-01-21,2128.3,2202.0,2110.1,2146.0,167412.0,3088.0,0,81238.3,1,69.76785714285715,71.88686433942779,21433.2,False,0
2025-01-22,2151.35,2164.85,2089.4,2107.85,252676.0,3088.0,0,91603.45,1,71.57857142857144,72.14137402946865,21396.55,False,0
2025-01-23,2105.0,2141.45,2080.0,2087.6,241306.0,3088.0,0,102483.15,1,73.50000000000001,71.37770445593516,21538.05,False,0
2025-01-24,2104.5,2113.3,2039.05,2099.55,141936.0,3088.0,0,107565.35,1,73.87500000000003,71.58286842336838,21318.9,False,0
2025-01-27,2094.15,2094.15,2031.5,2062.3,215485.0,3088.0,0,107326.6,1,75.08571428571433,71.33052067884208,20910.95,False,0
2025-01-28,2064.85,2077.45,1981.1,2023.15,102336.0,3088.0,0,106219.8,0,77.93571428571431,73.11762634463906,20924.75,False,0
2025-01-29,2028.2,2028.2,1969.95,1983.95,226380.0,3088.0,0,116367.35,1,79.95357142857145,72.05565303430771,21245.5,False,0
2025-01-30,2003.75,2009.95,1975.0,1980.05,219216.0,3088.0,0,125280.55,1,77.26785714285715,69.40524924614287,21297.5,False,0
2025-01-31,1994.75,2013.7,1961.55,1977.15,265243.0,3088.0,0,135868.85,1,73.03214285714286,68.17273144284697,21580.9,False,0
2025-02-01,1980.3,1995.95,1940.5,1956.2,92788.0,3088.0,0,136883.4,0,72.20714285714287,67.26396491121504,21581.75,False,0
2025-02-03,1955.95,1994.85,1921.0,1981.45,109517.0,3088.0,0,137526.15,0,68.23928571428571,67.73439598898538,21402.55,False,0
2025-02-04,1981.45,2007.0,1950.6,1960.4,137504.0,3088.0,0,141661.3,0,68.275,66.92479627548643,21727.45,False,0
2025-02-05,1969.0,2016.85,1960.0,1999.35,1086628.0,3088.0,0,194281.0,1,68.34642857142858,66.20516797009454,21784.25,False,0
2025-02-06,2000.0,2364.0,1992.0,2260.65,2465345.0,3088.0,0,313088.7,1,87.66785714285716,88.04765597223066,21672.45,False,0
2025-02-07,2202.0,2249.7,2175.15,2208.15,461990.0,3088.0,0,332037.25,1,87.21071428571429,87.86568054564275,21646.15,False,0
2025-02-10,2182.1,2206.4,2133.0,2141.4,87373.0,3088.0,0,333093.3,0,87.18928571428573,86.95741764952541,21371.3,False,0
2025-02-11,2142.85,2149.9,2035.55,2058.2,94944.0,3088.0,0,332161.7,0,90.96785714285718,88.91403067455931,20950.45,False,0
2025-02-12,2056.9,2074.95,2003.6,2030.55,120966.0,3088.0,0,335194.4,0,90.76071428571431,87.65945705494792,20907.85,False,0
2025-02-13,2030.0,2059.45,1981.0,1998.8,102542.0,3088.0,0,335172.25,0,91.50357142857142,87.0016386938802,20904.35,False,0
2025-02-14,2000.0,2048.3,1968.0,2018.0,134842.0,3088.0,0,336321.45,0,90.35714285714288,86.52295021574591,20633.1,False,0
2025-02-17,2199.95,2421.6,2086.5,2340.25,3108044.0,3088.0,0,483353.05,1,115.025,109.1713109146212,20652.35,False,0
2025-02-18,2334.05,2744.95,2300.0,2536.85,4767565.0,3088.0,0,709097.5,1,144.31071428571428,133.15550299214826,20611.4,False,0
2025-02-19,2485.0,2560.0,2440.3,2507.25,998313.0,3088.0,0,746947.85,1,149.13571428571427,132.19439563556622,20731.45,False,0
2025-02-20,2501.0,2584.3,2461.0,2569.1,592260.0,3088.0,0,769464.05,0,153.98214285714286,131.55908166159722,20831.1,False,0
2025-02-21,2579.0,2590.0,2490.0,2508.7,206809.0,3088.0,0,769030.25,0,155.84999999999997,129.3048615429117,20690.25,False,0
2025-02-24,2446.0,2673.0,2446.0,2638.15,1265790.0,3088.0,0,827202.95,1,168.03571428571428,136.28308571841802,20468.45,False,0
2025-02-25,2606.0,2613.0,2540.0,2562.0,161274.0,3088.0,0,823947.65,0,170.98571428571427,133.5592938813882,20418.75,False,0
2025-02-27,2562.0,2644.95,2550.0,2620.9,261659.0,3088.0,0,826069.8,0,151.19642857142858,130.80148717557475,20315.55,False,0
2025-02-28,2580.0,2585.1,2455.05,2475.35,173151.0,3088.0,0,821465.2,0,156.93571428571425,133.3049523773194,19880.9,False,0
